Crop,Temperature,Moisture Content,Pesticide,Light,Oxygen,Spoilage Risk
2,4.22,3.97,0,0,1.97,30
0,36.59,19.27,0,1,1.64,51
1,16.97,17.48,1,1,4.19,36
2,4.79,3.63,0,0,1.56,30
2,33.21,12.88,0,0,3.15,33
0,20.87,6.39,1,0,4.93,26
1,20.51,10.29,0,1,4.03,38
1,16.88,4.35,0,0,1.73,35
1,26.18,3.17,1,1,7.37,38
1,11.51,15.93,1,0,1.69,27
0,5.24,13.89,1,2,4.66,30
0,22.0,18.0,0,1,4.04,45
0,28.24,7.95,1,2,2.05,39
1,0.42,14.0,1,1,5.93,33
2,16.74,5.0,1,0,0.89,15
2,32.42,18.95,0,2,1.59,51
1,33.86,3.61,0,1,2.53,43
0,34.01,14.99,1,1,5.12,43
0,14.29,18.22,0,1,5.39,47
1,29.55,18.84,0,1,3.82,55
2,25.63,6.68,0,2,0.69,35
1,19.44,16.79,1,2,6.74,44
0,34.24,7.01,0,2,6.99,52
0,24.54,8.28,1,1,1.48,29
1,15.37,3.67,1,2,6.66,37
1,37.98,3.57,1,2,1.2,43
0,4.3,14.58,0,1,1.17,37
0,20.22,10.92,1,1,3.79,29
2,28.5,18.95,1,0,4.56,35
0,0.98,9.54,0,1,3.02,34
0,25.22,17.9,0,0,2.39,48
1,34.67,4.58,0,0,2.14,40
1,23.61,11.04,1,0,2.61,26
1,5.56,3.6,0,1,0.79,31
0,36.14,11.06,0,2,3.99,47
1,12.87,8.54,1,2,4.85,30
1,3.78,14.25,0,2,1.96,42
0,21.51,3.27,1,2,5.7,38
1,26.18,3.71,0,2,1.91,47
0,28.12,4.55,0,1,2.65,43
1,34.5,19.53,0,0,3.05,52
2,27.34,18.58,0,0,3.41,44
2,28.33,7.76,1,0,4.62,23
1,2.91,18.19,0,1,1.86,47
1,19.8,19.54,0,2,6.56,58
0,17.67,7.01,0,0,3.09,34
1,29.12,4.29,0,1,6.76,47
1,27.35,9.32,0,0,1.58,40
1,9.73,9.17,0,1,3.27,35
1,12.97,5.21,1,1,1.66,26
2,11.65,7.88,0,1,5.15,37
1,5.02,16.22,1,1,4.88,33
0,9.33,12.76,0,1,7.47,39
1,39.93,10.23,0,1,0.57,44
2,39.43,19.96,1,1,5.98,46
1,9.16,8.35,0,0,2.23,32
2,36.65,4.19,0,1,5.64,43
0,0.77,6.81,1,0,7.57,28
0,9.84,13.55,0,0,1.69,31
1,33.51,6.55,1,0,6.16,35
1,36.3,14.73,1,2,5.99,50
1,0.12,14.83,1,2,7.77,37
1,8.98,2.16,0,0,4.05,32
0,33.5,7.86,0,0,4.55,40
1,25.61,4.16,0,1,2.41,43
1,7.34,19.43,1,0,6.34,39
1,16.63,7.43,1,2,4.54,33
1,9.05,17.47,0,0,3.88,39
1,38.92,3.59,1,2,4.55,43
2,3.29,5.85,0,2,5.99,41
1,1.57,5.4,0,1,0.65,31
2,26.4,16.11,1,2,1.76,37
2,9.59,18.24,0,0,1.55,42
1,3.62,18.73,0,1,1.48,47
1,33.03,18.84,1,0,1.02,43
1,39.77,7.85,1,1,2.39,39
2,26.18,3.85,0,1,6.71,39
0,15.22,18.29,0,1,4.19,45
1,13.2,14.92,0,1,4.71,38
2,31.62,15.81,0,2,7.72,47
1,38.6,18.33,1,0,5.86,52
1,28.87,11.65,0,0,3.19,40
1,23.0,5.78,1,0,5.85,30
1,20.07,11.56,0,2,4.31,42
1,2.96,10.51,1,0,2.18,23
1,37.32,5.51,0,1,3.65,48
2,34.02,14.76,1,1,5.5,33
1,24.03,7.1,0,1,3.03,38
2,26.99,12.8,1,2,6.23,35
0,0.77,16.59,1,0,6.95,36
1,5.59,12.81,0,0,6.28,37
2,19.27,13.85,0,2,1.8,38
0,28.49,17.58,0,2,4.4,55
1,39.55,17.31,0,2,4.91,59
0,27.46,17.5,1,2,7.74,52
2,34.57,5.3,1,1,3.52,26
0,23.54,13.14,1,1,1.73,29
2,25.84,19.29,1,2,6.23,46
1,28.13,7.26,0,0,4.07,40
1,23.5,10.11,0,0,0.77,31
2,7.84,14.2,0,2,3.91,40
0,23.66,2.54,0,1,4.18,37
0,5.64,2.12,0,0,6.28,36
0,5.97,5.98,1,0,0.62,20
1,26.38,4.77,0,0,5.03,44
2,1.12,8.33,1,1,3.73,24
2,23.3,8.06,0,2,7.58,39
0,6.3,13.05,1,0,4.96,23
2,33.38,17.36,0,2,7.96,50
0,34.27,13.89,1,1,2.52,35
0,18.24,15.45,0,2,1.12,44
1,39.75,4.6,1,2,7.84,47
2,3.23,18.35,0,0,4.05,42
1,23.19,9.54,1,2,0.9,29
1,32.3,11.68,0,0,5.21,44
1,3.2,3.34,1,0,5.85,27
1,10.39,8.84,0,2,3.43,39
1,12.79,8.4,1,0,3.37,23
0,36.92,8.97,0,1,7.83,48
1,11.86,11.22,1,0,2.48,23
2,16.6,6.68,1,2,6.5,30
0,26.7,6.6,0,1,2.12,43
2,3.97,15.37,0,1,1.57,37
0,11.07,19.19,1,0,1.38,31
0,28.87,10.38,1,0,4.7,32
1,18.29,10.46,0,0,7.85,39
2,39.21,12.27,1,0,2.47,28
1,1.8,19.05,1,0,0.72,31
2,36.14,6.62,1,2,6.42,38
0,9.24,3.57,0,1,2.59,34
0,3.36,19.03,1,2,1.28,38
1,25.53,13.19,1,2,1.33,41
1,24.37,10.1,1,1,1.37,29
0,7.31,8.57,1,1,3.32,26
2,9.39,7.78,0,2,6.7,41
2,36.21,16.06,1,1,4.93,37
2,22.12,10.24,1,2,1.46,26
2,7.43,11.29,0,2,0.85,33
2,25.0,8.19,0,1,4.44,35
2,4.13,3.82,1,1,7.61,28
2,34.6,16.18,0,2,1.7,46
1,27.62,11.94,1,2,5.6,42
1,9.99,10.91,1,2,3.08,30
0,25.42,7.82,0,0,5.09,45
2,14.31,5.71,0,1,2.88,33
0,33.62,12.18,0,2,2.05,47
1,3.79,17.47,1,0,6.77,34
2,33.62,2.18,0,0,1.41,32
1,30.13,19.2,0,2,6.53,63
2,17.8,4.99,0,2,5.61,39
2,5.4,15.37,0,2,7.6,45
2,33.74,16.1,0,2,7.24,50
1,7.44,8.17,0,2,1.18,39
1,24.36,4.63,0,0,2.58,35
1,15.96,13.11,0,1,2.28,41
2,6.65,19.38,1,1,2.14,36
0,12.61,10.84,0,2,0.96,35
2,39.84,11.25,0,2,5.95,47
2,35.2,8.16,1,0,0.74,23
1,31.62,18.23,0,2,7.36,63
2,8.43,7.88,1,2,2.12,28
1,3.89,5.39,1,2,7.68,34
1,3.63,2.43,0,1,0.74,31
1,30.22,12.25,0,1,5.33,48
1,11.44,8.89,0,0,7.87,36
0,32.37,7.95,0,1,3.51,43
2,16.5,8.83,0,2,4.93,35
2,35.81,5.32,1,1,1.94,30
1,3.15,13.98,1,0,5.76,30
1,27.93,7.22,1,1,2.53,34
1,16.32,16.04,0,1,3.1,45
0,7.01,14.82,1,2,2.02,33
1,17.75,6.21,0,2,6.08,46
2,14.6,4.97,0,1,1.57,33
2,36.71,5.42,0,2,7.3,47
1,39.15,17.68,1,1,7.63,50
2,37.42,5.75,0,0,7.29,40
0,35.4,8.44,1,2,2.47,39
2,36.38,5.0,0,2,7.94,47
0,18.14,17.14,0,2,6.46,54
2,8.47,12.57,1,1,3.77,25
2,9.55,14.15,0,0,2.66,33
1,17.89,11.42,1,2,6.0,37
0,16.93,11.4,0,0,2.9,34
1,35.63,3.32,0,1,4.38,48
1,39.8,6.78,1,1,4.04,39
2,2.82,16.22,0,1,7.95,44
0,38.9,7.71,1,0,6.79,37
0,22.82,18.59,1,0,6.67,39
1,15.7,15.87,1,0,7.1,34
1,17.43,19.06,1,1,7.63,45
0,3.19,18.73,1,2,5.88,43
0,36.22,9.85,0,0,6.18,45
1,28.55,4.5,0,0,5.83,44
1,12.83,15.13,0,0,4.13,36
1,5.64,9.02,1,0,1.11,23
2,31.37,19.4,1,0,5.09,39
1,38.61,15.63,0,1,3.98,52
0,2.21,17.14,0,0,5.79,44
1,17.9,19.8,0,2,6.42,58
1,25.59,2.31,0,1,1.06,43
1,17.19,19.5,0,0,0.52,43
1,14.94,8.67,0,2,0.76,35
1,19.86,9.93,1,1,3.73,29
1,6.9,13.01,1,1,6.1,33
0,13.85,4.78,1,0,6.56,28
1,14.33,4.21,0,1,7.03,39
0,28.61,6.71,0,2,3.36,47
0,11.38,18.4,1,1,3.15,34
2,10.05,14.54,0,1,2.91,36
2,9.58,19.24,0,0,5.65,46
1,10.15,15.82,0,0,6.56,40
0,28.47,6.39,1,0,4.14,32
1,32.37,16.42,0,2,7.25,58
1,25.97,4.47,1,1,2.49,34
1,21.95,15.14,0,0,4.37,39
1,18.67,16.64,1,1,5.32,40
1,19.03,16.4,1,1,3.01,36
0,7.62,16.12,1,0,3.44,31
0,7.43,3.27,0,0,1.22,31
1,10.06,19.67,0,2,4.76,51
2,6.37,19.59,1,0,6.37,37
1,3.71,10.11,1,0,3.34,23
2,8.89,5.35,1,1,5.04,28
1,15.5,6.11,0,2,6.89,46
1,5.78,2.16,0,0,4.01,32
2,34.3,12.48,0,1,6.41,40
2,18.18,6.13,0,1,6.31,35
0,32.97,4.35,1,1,3.75,35
1,34.64,19.98,1,1,2.02,46
0,6.14,15.6,1,1,5.76,34
0,9.7,6.5,0,1,5.13,39
2,27.42,15.74,0,0,2.51,36
2,17.49,18.24,0,0,2.99,40
2,17.85,7.32,1,1,7.65,26
1,8.92,7.14,1,1,1.8,26
1,3.8,16.99,1,2,3.68,37
2,22.01,9.89,1,2,3.38,26
0,28.44,19.28,0,2,6.48,60
1,32.14,13.49,0,2,4.16,50
0,2.95,2.17,0,1,0.85,31
1,1.62,9.62,1,0,0.92,19
0,22.07,12.2,0,2,6.2,46
2,27.33,17.57,1,1,4.6,33
1,6.45,11.47,0,0,7.69,36
1,5.39,14.82,1,2,6.95,37
1,11.06,13.51,1,2,3.46,33
2,39.9,7.27,0,2,4.01,43
2,8.07,7.78,1,0,3.2,21
0,10.66,4.43,1,2,2.78,30
1,37.32,2.12,0,1,6.37,52
1,1.82,17.26,1,1,6.23,37
1,0.04,9.97,0,1,7.44,39
2,20.64,4.72,1,1,4.45,22
1,15.56,6.41,0,2,7.35,46
2,7.01,11.34,1,1,3.15,24
1,26.19,14.93,1,2,2.45,41
2,8.67,3.35,0,0,2.13,30
2,13.0,8.36,1,1,5.89,28
2,28.67,6.24,1,1,2.17,26
1,2.34,2.88,0,0,6.23,36
0,0.17,6.09,0,0,3.78,31
2,10.36,3.39,1,2,1.47,28
1,25.63,6.87,1,2,4.46,38
1,19.63,10.41,1,2,6.71,37
2,27.16,13.76,1,2,6.29,37
0,35.63,2.74,0,0,7.67,45
0,12.73,3.91,0,1,1.91,34
2,16.11,8.32,0,0,5.66,32
2,12.47,13.39,1,1,5.21,31
1,26.12,9.88,1,2,7.72,42
2,2.62,8.91,1,2,1.58,28
1,24.96,3.94,0,2,1.34,42
2,7.93,8.99,0,0,0.82,26
1,34.87,11.14,1,1,7.12,38
1,24.81,13.5,1,0,2.89,29
0,10.45,16.93,0,0,4.51,39
1,29.63,7.13,1,2,6.07,42
0,29.2,9.81,0,0,1.16,40
0,3.41,11.86,1,0,6.47,28
1,2.54,19.72,0,0,1.32,44
0,8.95,17.13,1,0,4.32,31
1,35.07,4.57,0,0,5.14,49
1,3.58,11.12,1,2,3.14,30
1,22.7,13.2,1,0,1.83,29
0,11.01,3.04,1,1,3.43,26
1,13.01,13.57,1,1,5.08,33
0,20.68,14.26,1,0,3.19,29
0,35.74,4.81,1,1,1.96,35
1,36.89,15.83,1,1,5.99,47
1,17.02,16.26,0,0,3.6,42
2,8.92,9.7,0,1,0.78,29
2,24.42,15.93,0,1,5.56,39
1,11.4,13.83,0,2,1.22,42
0,25.98,10.89,0,1,4.59,43
2,6.71,19.63,0,0,1.09,42
2,35.73,18.86,0,1,5.78,55
0,4.63,12.59,0,2,5.4,43
0,28.23,13.51,1,0,7.97,37
1,31.76,3.32,1,2,3.15,38
2,6.83,13.87,1,2,3.24,31
2,31.3,17.79,0,2,5.63,50
0,27.69,5.0,1,2,3.24,39
1,3.86,2.28,0,0,7.24,36
1,31.68,5.7,1,1,4.08,34
0,13.9,15.01,0,1,1.63,37
2,7.52,9.68,1,2,3.38,28
1,9.26,19.41,1,0,7.0,39
1,26.36,11.62,1,2,1.25,38
0,5.34,17.24,1,2,3.98,38
0,11.72,5.08,1,2,4.31,30
1,4.44,7.82,1,2,7.35,34
1,30.43,9.5,1,0,0.82,27
2,10.81,12.96,1,0,5.93,26
1,33.63,6.99,1,1,1.73,34
2,8.6,12.96,0,1,5.79,38
2,20.89,2.85,0,0,2.15,28
0,18.22,19.51,1,1,6.49,42
0,21.13,14.39,1,2,3.46,36
2,35.42,5.65,1,2,3.99,34
2,30.12,12.44,1,1,6.48,31
1,6.04,15.63,0,1,1.6,39
0,30.11,17.68,1,2,6.8,52
2,37.71,8.77,1,0,5.47,31
0,3.51,14.27,0,1,7.07,42
1,21.79,10.9,1,1,7.14,33
2,29.53,6.64,0,1,1.46,35
2,17.63,12.65,1,2,7.55,31
0,39.57,8.61,1,1,2.12,35
1,22.82,6.76,0,0,5.01,39
2,35.7,13.76,1,1,3.8,33
1,26.67,13.44,0,2,7.83,54
2,8.1,11.84,0,1,6.55,37
2,38.28,18.83,0,2,1.25,55
2,13.47,19.56,1,1,7.45,40
1,9.3,17.77,1,1,5.48,37
2,1.51,14.08,1,1,3.32,27
1,11.62,2.78,0,2,3.74,39
1,21.67,15.25,0,1,5.48,46
2,8.75,15.97,0,0,7.48,38
2,24.79,19.29,0,0,6.43,44
2,15.92,13.2,0,0,7.95,35
2,5.05,13.31,0,1,4.81,36
2,12.05,5.02,0,1,6.98,37
2,13.31,14.51,0,2,6.57,44
2,4.8,19.95,1,0,6.41,37
0,28.36,18.56,0,1,3.13,51
1,11.63,7.77,1,1,6.64,30
0,35.43,19.57,1,0,3.7,40
1,3.03,3.72,0,2,1.67,39
2,5.97,7.04,1,1,4.57,24
1,17.56,14.72,1,1,4.38,32
2,15.7,6.12,1,1,5.59,26
0,22.56,19.92,0,2,1.85,49
2,39.1,18.43,1,2,2.33,46
0,14.56,2.57,1,1,7.78,31
1,5.7,12.99,1,0,5.88,28
1,13.52,5.81,0,2,2.7,39
2,6.4,12.63,0,2,7.18,42
2,5.96,14.37,1,2,3.1,31
1,6.6,10.32,1,2,1.3,30
2,34.1,3.04,1,0,7.01,27
1,26.78,17.81,1,1,4.16,41
0,5.34,13.21,1,1,3.96,26
0,38.89,18.4,1,0,6.56,45
2,21.5,8.38,0,1,5.31,35
2,35.19,13.6,0,0,7.4,43
2,13.11,7.63,1,1,1.07,24
0,21.63,18.5,1,1,7.4,42
2,4.78,3.29,0,0,5.36,34
0,24.57,6.58,0,0,3.04,34
0,37.25,11.32,0,1,4.55,43
2,39.84,2.97,1,1,3.2,30
1,10.04,11.64,1,1,7.89,30
2,27.03,6.14,0,1,7.3,39
0,22.72,14.19,0,0,3.26,37
1,11.08,9.95,1,0,5.01,27
2,29.51,16.47,1,0,3.13,30
1,9.39,14.28,1,1,1.22,29
0,22.38,9.16,1,0,5.47,31
1,2.88,3.71,1,2,7.46,34
0,30.44,14.41,0,2,7.52,55
1,7.34,13.72,1,2,2.74,33
0,15.81,3.65,1,1,5.39,34
2,11.59,9.19,1,1,6.37,28
1,9.64,11.35,1,0,0.63,19
1,3.37,7.37,1,1,1.97,26
1,11.06,12.01,1,2,5.93,35
2,10.69,11.5,0,0,5.12,34
1,38.96,13.51,1,2,2.97,46
1,28.88,16.6,0,2,3.17,54
0,21.88,18.3,1,0,2.55,34
1,4.37,16.15,0,1,2.39,42
0,19.32,3.19,0,1,0.62,34
0,31.81,4.25,0,2,7.39,52
0,22.7,2.9,0,0,4.71,34
1,5.36,17.58,1,0,7.36,34
1,29.92,5.79,1,0,6.39,35
0,26.74,14.8,0,2,4.34,50
1,8.26,2.32,1,2,1.97,30
0,32.77,8.55,0,1,2.99,43
1,11.57,6.43,1,2,6.0,34
2,21.61,4.82,0,1,7.87,35
0,39.82,11.31,0,2,6.28,52
1,25.72,17.96,1,0,7.2,42
2,37.67,10.52,0,2,6.19,47
2,11.93,8.86,0,0,2.39,30
2,4.59,18.19,1,0,4.07,33
1,22.55,12.57,0,0,2.49,36
1,18.2,10.47,0,2,3.83,42
2,35.34,15.15,0,1,2.75,43
2,8.13,15.7,1,1,6.92,32
0,31.09,5.66,1,2,3.56,39
1,19.23,11.05,0,2,5.34,46
1,23.71,2.32,0,1,5.42,42
0,31.05,5.65,1,0,6.48,37
1,6.49,6.82,1,1,4.58,26
0,24.88,13.16,1,1,3.29,29
1,23.71,16.41,0,1,3.45,45
1,8.81,9.94,0,0,6.33,36
1,13.4,6.08,0,0,5.94,36
0,21.04,16.39,1,2,1.04,41
1,36.12,14.64,0,2,2.09,55
2,21.0,15.67,0,2,0.75,35
1,27.07,6.32,0,1,4.28,43
0,15.4,15.49,1,2,1.6,36
0,14.65,16.7,1,2,3.29,38
1,13.62,4.97,0,1,2.6,35
1,19.29,18.22,1,1,7.22,45
1,0.63,16.33,0,1,1.25,42
1,20.81,7.39,1,0,7.28,30
2,16.23,8.84,1,0,7.0,23
1,24.83,3.47,1,1,4.55,29
1,26.21,3.03,0,1,6.25,47
1,36.11,2.39,1,1,4.49,39
1,25.71,4.34,1,0,6.1,35
1,12.41,19.75,1,1,1.94,38
2,36.09,4.08,1,1,5.51,34
2,19.0,14.03,1,0,4.82,22
1,26.25,19.8,1,0,4.64,43
1,0.99,8.53,1,2,5.29,34
1,32.95,16.91,0,2,5.22,58
1,8.43,8.13,0,0,6.68,36
2,0.19,10.41,0,2,4.76,37
1,21.92,6.92,0,1,6.96,42
2,0.76,5.82,1,1,4.15,24
0,12.61,11.34,0,0,4.16,31
2,31.47,3.19,0,1,6.84,39
1,10.65,12.5,0,1,2.29,36
2,28.38,15.16,1,0,0.93,23
1,20.13,18.09,0,0,2.57,47
1,29.34,10.86,1,2,5.58,42
2,5.77,2.48,0,2,6.71,41
1,7.86,7.6,0,1,7.55,39
2,32.56,15.56,0,1,5.7,43
1,24.23,10.68,1,2,5.68,37
1,6.26,2.23,0,0,4.26,32
1,15.15,5.44,0,0,6.5,39
1,28.2,15.85,0,0,2.59,44
2,6.73,4.87,1,0,7.21,25
1,24.97,10.81,0,0,5.3,39
2,34.24,8.82,0,1,5.95,39
1,12.37,8.74,1,1,4.61,26
1,17.05,3.51,1,1,5.19,33
0,14.75,15.18,1,1,7.31,34
1,16.61,16.75,1,2,6.2,44
1,36.72,4.33,0,2,1.64,52
1,30.04,17.28,1,1,3.7,41
0,23.11,13.88,1,0,6.66,31
0,23.49,16.55,1,1,7.59,42
2,13.51,18.22,0,2,2.25,49
1,6.03,8.31,0,2,1.87,39
0,34.22,4.97,1,0,1.49,32
2,35.31,8.86,0,0,6.06,40
2,0.79,9.97,0,0,4.98,30
2,37.21,11.93,0,1,4.59,39
1,21.85,14.06,1,1,1.43,32
0,16.34,5.12,1,1,3.63,29
0,1.73,11.75,1,1,7.09,31
0,16.14,5.38,1,2,1.5,33
2,17.43,14.69,0,1,1.1,34
0,15.35,3.38,1,2,5.78,38
1,39.14,17.78,0,2,5.41,63
1,24.68,19.35,0,1,2.82,50
1,15.41,16.94,0,2,1.72,49
1,17.47,10.3,0,1,7.51,42
1,14.41,18.32,1,1,7.07,42
2,23.52,9.41,1,1,6.6,26
2,8.43,6.52,0,0,6.21,34
2,22.84,8.16,0,0,0.91,24
0,0.47,13.66,1,1,5.91,31
1,36.62,18.37,0,1,7.08,64
1,5.02,8.61,0,0,1.06,32
2,33.11,9.94,0,1,1.47,35
1,29.52,11.54,0,2,3.9,47
1,15.51,12.51,1,2,4.5,34
1,19.76,16.15,0,1,1.92,45
2,32.23,19.1,1,2,0.99,38
2,23.77,14.12,1,1,5.18,29
2,38.72,18.07,0,0,4.04,48
1,26.93,19.31,1,1,5.87,50
2,25.59,9.84,0,2,3.06,39
2,9.13,8.84,1,2,0.82,24
1,23.3,12.73,0,0,2.32,36
2,2.21,14.22,1,2,6.5,35
0,11.0,2.25,0,0,4.0,31
2,19.21,5.28,0,1,1.9,31
1,1.3,9.94,0,1,5.41,39
0,39.13,9.48,0,2,5.09,52
0,19.02,18.56,1,2,5.59,46
1,22.19,17.08,0,0,5.4,46
0,38.08,17.39,0,2,1.22,55
0,23.38,3.29,0,0,7.31,39
2,19.06,6.75,0,2,2.31,35
0,20.61,19.16,0,2,3.3,49
2,32.05,3.49,0,1,1.22,35
2,14.42,17.98,0,2,3.82,44
1,18.81,16.34,1,1,3.6,36
0,10.2,11.16,0,1,0.8,31
2,23.86,6.02,1,1,7.31,26
0,12.14,4.14,1,1,6.39,31
2,20.33,11.21,0,2,2.75,35
2,17.14,2.24,0,0,1.68,28
2,37.8,6.49,1,0,3.99,27
2,28.98,12.59,1,2,6.2,35
0,31.84,14.69,0,0,1.43,43
1,36.63,19.97,1,1,0.54,47
2,29.85,16.82,1,1,3.99,33
2,3.02,3.17,1,1,0.51,20
0,24.52,9.5,1,1,4.33,29
0,9.01,2.67,1,1,2.97,26
1,11.33,7.9,0,0,3.88,32
2,38.9,13.13,1,2,6.23,41
1,2.06,12.15,1,0,0.76,20
0,38.64,3.42,1,0,2.83,32
1,34.71,16.77,1,0,0.78,34
2,23.99,2.68,1,0,1.11,19
1,33.14,6.98,0,2,7.91,51
1,35.61,14.96,1,1,1.24,42
2,22.26,16.96,0,1,7.45,42
1,18.27,14.77,0,2,2.08,45
2,12.15,11.79,0,2,7.26,41
1,9.04,2.55,1,1,2.77,26
0,34.3,5.47,0,2,5.38,52
2,19.52,13.56,0,1,5.63,38
2,36.88,8.22,1,0,1.97,27
0,15.59,10.59,0,0,1.57,34
2,29.82,13.67,0,2,7.8,46
1,2.72,12.02,0,1,7.4,40
2,11.07,16.11,1,1,4.63,31
1,2.39,5.46,1,1,2.55,26
1,25.71,15.27,0,2,6.04,55
1,3.24,2.28,0,0,3.99,32
0,25.21,12.47,1,0,2.16,32
2,3.55,4.37,1,2,6.13,32
0,2.27,17.65,1,2,3.95,38
2,16.18,2.29,0,1,4.58,31
0,27.25,11.53,1,2,6.2,44
1,9.66,17.6,0,0,7.14,43
0,37.3,19.35,0,0,4.43,48
2,18.67,16.68,1,0,4.4,26
2,9.99,11.26,0,0,7.73,34
1,2.61,12.52,1,1,6.29,31
1,1.35,18.33,0,0,7.46,48
2,33.49,13.15,0,0,6.17,39
1,33.12,11.25,0,0,5.36,44
0,7.36,15.38,0,2,6.11,46
1,26.51,17.72,1,1,6.23,45
2,36.96,18.24,1,1,1.52,42
2,15.16,4.11,1,1,3.95,22
2,15.02,13.72,1,2,0.88,25
0,24.15,19.2,0,0,2.91,42
1,36.18,8.92,0,0,6.43,49
1,35.86,12.77,0,0,4.99,46
1,24.32,16.57,0,1,7.75,49
2,22.34,15.3,0,2,6.91,43
0,32.22,14.96,1,0,0.76,32
2,7.05,9.44,1,1,1.61,24
2,4.29,15.91,0,2,5.58,45
1,5.63,17.65,1,2,7.44,41
0,23.18,15.71,1,2,7.66,41
2,10.9,15.04,0,0,5.43,38
2,10.5,3.57,0,1,6.06,37
2,23.82,8.69,0,2,2.49,35
2,1.24,16.94,1,0,7.37,32
2,16.81,2.78,1,2,1.88,26
0,39.96,13.72,1,1,5.0,40
1,12.97,8.43,1,0,4.16,23
1,9.06,8.94,1,0,3.33,23
0,39.48,11.34,1,0,1.8,32
2,22.69,11.06,1,1,6.34,26
1,32.36,6.33,1,0,6.65,35
2,24.69,11.97,0,1,2.14,31
0,34.25,8.36,0,2,5.83,52
2,29.57,10.51,1,0,0.63,19
2,17.91,16.67,1,0,5.24,30
1,34.39,8.48,1,1,3.88,34
2,35.06,4.75,1,0,4.8,27
2,34.64,6.87,1,2,4.08,30
1,18.74,17.53,0,0,4.95,42
1,21.37,5.15,1,1,3.67,29
1,12.8,14.57,0,2,6.61,46
0,22.42,15.79,1,0,5.16,34
1,2.61,16.76,1,1,7.42,37
1,38.78,9.39,0,0,4.97,45
0,5.27,13.33,1,1,4.68,26
0,31.05,12.73,1,2,3.17,39
0,8.7,10.33,0,2,5.21,43
2,32.82,9.83,1,1,0.95,22
0,13.87,10.07,1,2,1.7,30
2,3.61,6.88,1,2,4.5,28
2,0.53,17.13,0,1,1.79,40
1,19.02,2.33,1,0,7.68,30
2,26.58,9.01,1,0,3.85,23
1,12.82,14.9,0,1,2.51,38
0,7.94,6.0,1,0,6.82,28
0,25.9,3.93,1,2,2.85,39
1,2.04,2.94,1,0,1.65,23
0,13.98,2.64,0,1,6.64,39
2,8.1,17.93,0,2,2.58,44
0,27.0,11.87,1,2,6.61,44
1,21.88,9.34,0,2,4.41,42
0,36.47,12.7,1,2,3.11,39
1,5.95,19.4,1,2,5.53,46
1,11.86,4.53,0,1,6.44,39
2,20.94,15.12,0,2,6.01,43
0,28.66,4.19,0,1,7.47,48
1,11.41,18.35,0,0,1.48,44
0,2.95,4.02,1,1,1.69,26
0,34.3,13.98,0,0,1.15,40
2,39.29,5.11,0,1,4.43,39
2,38.33,5.79,1,0,1.38,27
2,39.58,5.91,1,2,3.99,34
1,20.99,20.0,0,0,2.78,47
0,35.65,14.39,0,0,7.45,48
2,28.62,4.12,0,2,0.71,35
2,9.22,17.86,0,2,2.59,44
1,8.12,16.47,0,1,4.59,42
0,12.53,8.17,0,1,0.71,31
0,29.31,8.26,0,0,7.22,45
0,20.65,8.57,1,2,5.46,38
1,37.15,13.59,0,1,1.48,51
1,33.41,17.0,0,2,3.02,54
1,32.57,7.77,1,1,4.69,34
2,11.82,9.39,1,0,7.61,25
1,22.73,14.11,0,0,7.64,42
1,8.37,6.26,1,1,6.68,30
2,32.8,3.46,0,0,0.69,28
1,6.58,13.93,1,0,7.08,30
0,28.24,15.81,1,0,6.91,40
1,30.21,13.53,1,1,3.28,37
1,18.1,6.49,1,2,4.51,33
2,30.66,13.68,0,2,6.3,46
0,29.31,9.84,1,1,6.24,40
1,37.92,19.27,1,2,2.86,55
1,3.62,19.58,1,0,0.68,31
2,12.41,8.3,0,0,5.76,34
0,22.77,5.87,1,2,7.9,38
2,33.69,2.61,0,2,1.43,39
1,28.09,16.53,0,2,5.71,58
0,7.48,16.74,1,1,6.71,39
0,4.94,11.4,0,1,6.08,39
0,1.84,17.66,0,0,3.68,39
0,3.15,17.88,0,0,3.03,39
2,22.84,6.98,1,1,3.47,22
2,3.07,6.8,0,1,7.78,37
2,19.54,16.96,0,1,1.17,38
0,26.55,10.4,1,2,1.89,39
1,38.5,17.61,0,0,1.61,52
0,24.25,17.45,1,2,1.41,41
1,16.31,7.86,1,2,2.36,33
1,22.64,4.84,1,2,4.13,33
2,22.68,8.28,1,0,2.77,19
1,34.31,7.52,0,2,2.65,47
1,35.38,8.93,0,0,7.15,49
1,2.19,18.97,1,1,1.4,38
2,19.1,10.76,0,0,1.38,28
0,14.52,14.1,0,0,6.39,39
2,26.04,16.24,0,0,5.69,43
2,22.37,14.89,1,0,0.67,18
1,11.49,4.09,0,0,6.47,36
1,12.54,2.87,0,0,2.57,32
0,24.92,7.49,0,2,7.77,46
1,3.71,15.56,0,0,0.88,32
2,17.52,11.74,0,2,2.15,35
1,26.34,14.95,1,0,2.07,34
1,32.05,12.4,0,0,4.01,41
1,37.95,19.63,1,2,7.93,59
2,10.9,9.61,1,0,1.67,21
2,29.4,8.69,0,1,3.5,35
0,10.19,14.12,0,1,5.15,42
0,34.93,14.32,1,2,5.54,47
2,6.05,8.54,1,1,6.1,28
2,36.97,18.23,1,0,4.61,39
2,10.34,15.71,0,0,6.07,38
2,37.07,12.49,1,1,7.56,35
1,11.29,2.55,0,0,1.41,32
2,30.06,4.62,1,0,6.28,27
